date,name,category,value
2019-01-01,United Kingdom,Europe,5.17584247261224
2019-01-01,United States,North America,14.6733807134556
2020-01-01,Argentina,South America,3.4056175404138
2020-01-01,Australia,Oceania,14.7726575989848
2020-01-01,Brazil,South America,1.94252335631484
2020-01-01,Canada,North America,13.5993749178773
2020-01-01,China,Asia,7.75613790659769
2020-01-01,France,Europe,3.95368245187991
2020-01-01,Germany,Europe,7.2552210281684
2020-01-01,India,Asia,1.57609323191648
2020-01-01,Indonesia,Asia,2.07165896221472
2020-01-01,Iran,Asia,7.06335132057733
2020-01-01,Italy,Europe,4.73237277079935
2020-01-01,Japan,Asia,8.0314958696668
2020-01-01,Republic of Korea,Asia,10.9900295814285
2020-01-01,Mexico,South America,3.04076637477226
2020-01-01,Russia,Europe,11.2322880672434
2020-01-01,Saudi Arabia,Asia,14.2665853675408
2020-01-01,Spain,Europe,4.2795945712141
2020-01-01,Turkey,Asia,4.84226692232433
2020-01-01,United Kingdom,Europe,4.60114225090135
2020-01-01,United States,North America,13.0328279519898
